,id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location,:@computed_region_awaf_s7ux,:@computed_region_6mkv_f3dw,:@computed_region_vrxf_vc4k,:@computed_region_bdys_3d7i,:@computed_region_43wa_7qmu,:@computed_region_rpca_8um6,:@computed_region_d9mm_jgwp,:@computed_region_d3ds_rm58
271,12898502,JF481635,2022-11-20T13:10:00.000,030XX E 91ST ST,0820,THEFT,$500 AND UNDER,GROCERY FOOD STORE,False,False,0424,004,10,46,06,1197934,1845207,2022,2022-11-27T15:51:23.000,41.730087889,-87.550491518,"{'latitude': '41.730087889', 'longitude': '-87.550491518', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",47,21202,42,175,47,25,19,239
272,12898512,JF481616,2022-11-20T13:05:00.000,032XX W CORTEZ ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,1121,011,26,23,08B,1154507,1906816,2022,2022-11-27T15:51:23.000,41.900124926,-87.707935618,"{'latitude': '41.900124926', 'longitude': '-87.707935618', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10,4299,24,150,49,5,16,65
273,12900396,JF483929,2022-11-20T13:00:00.000,008XX W RANDOLPH ST,0870,THEFT,POCKET-PICKING,BAR OR TAVERN,False,False,1224,012,27,28,06,1170600,1901161,2022,2022-11-27T15:51:23.000,41.884270108,-87.648991452,"{'latitude': '41.884270108', 'longitude': '-87.648991452', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",41,14917,29,63,46,44,15,92
274,12899158,JF481691,2022-11-20T13:00:00.000,041XX W JACKSON BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1115,011,28,26,08B,1148849,1898365,2022,2022-11-27T15:51:23.000,41.877045766,-87.728936407,"{'latitude': '41.877045766', 'longitude': '-87.728936407', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,21572,27,675,23,30,16,100
275,12898526,JF481650,2022-11-20T13:00:00.000,078XX S OGLESBY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0414,004,7,43,08B,1193228,1853387,2022,2022-11-27T15:51:23.000,41.752650676,-87.567463994,"{'latitude': '41.752650676', 'longitude': '-87.567463994', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",43,22538,39,420,37,24,19,222
276,12899224,JF482431,2022-11-20T13:00:00.000,053XX S MICHIGAN AVE,0560,ASSAULT,SIMPLE,STREET,False,False,0231,002,3,40,08A,1178065,1869606,2022,2022-11-27T15:51:23.000,41.797514265,-87.622538319,"{'latitude': '41.797514265', 'longitude': '-87.622538319', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,21192,7,401,9,10,24,125
277,12899249,JF482501,2022-11-20T12:56:00.000,101XX S VAN VLISSINGEN RD,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,True,0431,004,7,51,04A,1192709,1838088,2022,2022-11-27T15:51:23.000,41.710681464,-87.569863177,"{'latitude': '41.710681464', 'longitude': '-87.569863177', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",43,21202,48,252,37,25,19,249
278,12898561,JF481653,2022-11-20T12:50:00.000,018XX W FULLERTON AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1931,019,32,7,06,1163748,1915979,2022,2022-11-27T15:51:23.000,41.925078949,-87.673734337,"{'latitude': '41.925078949', 'longitude': '-87.673734337', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16,21190,68,743,40,16,5,172
279,12898610,JF481821,2022-11-20T12:50:00.000,002XX W 87TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,0622,006,21,44,07,1176436,1847222,2022,2022-11-27T15:51:23.000,41.736126864,-87.629184056,"{'latitude': '41.736126864', 'longitude': '-87.629184056', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18,21554,40,1,13,59,20,236
280,12898504,JF481630,2022-11-20T12:42:00.000,023XX W MADISON ST,1330,CRIMINAL TRESPASS,TO LAND,GROCERY FOOD STORE,True,False,1223,012,27,28,26,1160808,1899960,2022,2022-11-27T15:51:23.000,41.881183104,-87.68498211,"{'latitude': '41.881183104', 'longitude': '-87.68498211', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",48,21184,29,37,46,28,15,75
281,12898535,JF481631,2022-11-20T12:40:00.000,074XX S BENNETT AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0333,003,8,43,08B,1189997,1855943,2022,2022-11-27T15:51:23.000,41.759742877,-87.579221967,"{'latitude': '41.759742877', 'longitude': '-87.579221967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,22538,39,419,35,24,18,217
282,12898543,JF481706,2022-11-20T12:30:00.000,001XX W HURON ST,501A,OTHER OFFENSE,ANIMAL ABUSE / NEGLECT,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1832,018,42,8,26,1175159,1905043,2022,2022-11-27T15:51:23.000,41.894821547,-87.632133928,"{'latitude': '41.894821547', 'longitude': '-87.632133928', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,4446,37,670,11,55,14,72
283,12898523,JF481644,2022-11-20T12:30:00.000,032XX W CORTEZ ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1121,011,26,23,08B,1154507,1906816,2022,2022-11-27T15:51:23.000,41.900124926,-87.707935618,"{'latitude': '41.900124926', 'longitude': '-87.707935618', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10,4299,24,150,49,5,16,65
284,12898680,JF481709,2022-11-20T12:30:00.000,012XX W 76TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0612,006,17,71,08B,1169352,1854428,2022,2022-11-27T15:51:23.000,41.756057234,-87.654929158,"{'latitude': '41.756057234', 'longitude': '-87.654929158', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17,21554,70,572,31,59,20,230
285,12899723,JF483150,2022-11-20T12:30:00.000,012XX W LAKE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1224,012,27,28,07,1168221,1901587,2022,2022-11-27T15:51:23.000,41.885490809,-87.65771506,"{'latitude': '41.885490809', 'longitude': '-87.65771506', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",41,14917,29,63,46,44,15,78
286,12898815,JF481681,2022-11-20T12:30:00.000,003XX E ILLINOIS ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1834,018,42,8,14,1178708,1903688,2022,2022-11-27T15:51:23.000,41.891023035,-87.619141016,"{'latitude': '41.891023035', 'longitude': '-87.619141016', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,21182,37,159,36,6,14,74
287,12898679,JF481793,2022-11-20T12:30:00.000,012XX W 76TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,0612,006,17,71,14,1169352,1854428,2022,2022-11-27T15:51:23.000,41.756057234,-87.654929158,"{'latitude': '41.756057234', 'longitude': '-87.654929158', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17,21554,70,572,31,59,20,230
288,12898458,JF481589,2022-11-20T12:17:00.000,076XX S DAMEN AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,ALLEY,False,False,0611,006,18,71,15,1164353,1853908,2022,2022-11-27T15:51:23.000,41.754736993,-87.673264071,"{'latitude': '41.754736993', 'longitude': '-87.673264071', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",6,21554,70,573,30,59,20,231
289,12898420,JF481573,2022-11-20T12:15:00.000,020XX E 95TH ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,0413,004,7,51,06,1191273,1842372,2022,2022-11-27T15:51:23.000,41.722472022,-87.574983819,"{'latitude': '41.722472022', 'longitude': '-87.574983819', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",43,21202,48,252,37,25,19,249
290,12898448,JF481581,2022-11-20T12:14:00.000,047XX N PULASKI RD,0860,THEFT,RETAIL THEFT,OTHER (SPECIFY),False,False,1723,017,39,14,06,1148874,1931183,2022,2022-11-27T15:51:23.000,41.967100909,-87.727994004,"{'latitude': '41.967100909', 'longitude': '-87.727994004', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",28,21869,14,117,38,20,1,9
291,12898434,JF481582,2022-11-20T12:10:00.000,016XX N KIMBALL AVE,0560,ASSAULT,SIMPLE,RESIDENCE,False,False,1422,014,26,23,08A,1153455,1910650,2022,2022-11-27T15:51:23.000,41.910666754,-87.711697612,"{'latitude': '41.910666754', 'longitude': '-87.711697612', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10,22535,24,390,49,1,7,190
292,12898614,JF481595,2022-11-20T12:08:00.000,012XX W FULLERTON AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,CTA BUS,False,False,1932,019,43,7,04B,1167766,1916085,2022,2022-11-27T15:51:23.000,41.925284057,-87.658967358,"{'latitude': '41.925284057', 'longitude': '-87.658967358', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16,21190,68,210,34,16,14,186
293,12898613,JF481586,2022-11-20T12:02:00.000,037XX N DAMEN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1922,019,47,5,08B,1162353,1924690,2022,2022-11-27T15:51:23.000,41.949011779,-87.67861575,"{'latitude': '41.949011779', 'longitude': '-87.67861575', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13,21538,46,613,18,39,5,21
294,12899466,JF482876,2022-11-20T12:00:00.000,035XX N KIMBALL AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1732,017,35,21,11,1153099,1923246,2022,2022-11-27T15:51:23.000,41.945238279,-87.712670479,"{'latitude': '41.945238279', 'longitude': '-87.712670479', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",15,21538,22,138,12,39,1,20
295,12901832,JF485332,2022-11-20T12:00:00.000,022XX N Campbell Ave,0810,THEFT,OVER $500,STREET,False,False,1431,014,1,22,06,1159510,1915075,2022,2022-11-27T15:51:23.000,41.922686709,-87.689331647,"{'latitude': '41.922686709', 'longitude': '-87.689331647', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24,22535,23,323,41,1,7,184
296,12899156,JF482335,2022-11-20T12:00:00.000,026XX N ORCHARD ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1935,019,43,7,07,1171153,1917676,2022,2022-11-27T15:51:23.000,41.929576065,-87.646475179,"{'latitude': '41.929576065', 'longitude': '-87.646475179', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",51,21190,68,794,34,16,5,178
297,12898605,JF481708,2022-11-20T12:00:00.000,008XX W EASTWOOD AVE,1755,OFFENSE INVOLVING CHILDREN,CHILD ABANDONMENT,APARTMENT,False,True,1914,019,46,3,20,1169806,1931096,2022,2022-11-27T15:51:23.000,41.966430564,-87.651032417,"{'latitude': '41.966430564', 'longitude': '-87.651032417', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",37,22616,31,19,39,15,5,4
298,12899519,JF482924,2022-11-20T12:00:00.000,049XX S TRIPP AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,False,False,0815,008,14,57,14,1148860,1871609,2022,2022-11-27T15:51:23.000,41.803623557,-87.729586583,"{'latitude': '41.803623557', 'longitude': '-87.729586583', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",35,22248,54,697,8,56,13,105
299,12898529,JF481617,2022-11-20T12:00:00.000,002XX W 24TH PL,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,RESIDENCE,False,False,0914,009,11,34,04B,1175163,1888068,2022,2022-11-27T15:51:23.000,41.848240969,-87.632628163,"{'latitude': '41.848240969', 'longitude': '-87.632628163', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",8,21194,35,3,48,40,23,157
300,12898483,JF481566,2022-11-20T12:00:00.000,001XX W 95TH ST,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,False,False,0634,006,21,49,06,1177201,1841967,2022,2022-11-27T15:51:23.000,41.721689256,-87.626539467,"{'latitude': '41.721689256', 'longitude': '-87.626539467', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18,21861,45,187,13,59,20,242
301,12898719,JF481969,2022-11-20T12:00:00.000,053XX N SAWYER AVE,0810,THEFT,OVER $500,STREET,False,False,1712,017,39,13,06,1153751,1935235,2022,2022-11-27T15:51:23.000,41.978123882,-87.709953374,"{'latitude': '41.978123882', 'longitude': '-87.709953374', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",46,21849,13,167,38,20,1,48
302,12899345,JF482695,2022-11-20T12:00:00.000,025XX S SAWYER AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,1024,010,12,30,08A,1155102,1886903,2022,2022-11-27T15:51:23.000,41.84546965,-87.706284471,"{'latitude': '41.84546965', 'longitude': '-87.706284471', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",29,21569,32,291,1,57,21,130
303,12899290,JF482553,2022-11-20T12:00:00.000,001XX E RANDOLPH ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR / SERVICES,RESTAURANT,False,False,0114,001,42,32,11,1177619,1901296,2022,2022-11-27T15:51:23.000,41.884484068,-87.623213022,"{'latitude': '41.884484068', 'longitude': '-87.623213022', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,14309,38,580,36,42,22,87
304,12899631,JF482765,2022-11-20T12:00:00.000,018XX W JACKSON BLVD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1225,012,27,28,07,1164248,1898656,2022,2022-11-27T15:51:23.000,41.877532811,-87.672387519,"{'latitude': '41.877532811', 'longitude': '-87.672387519', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",48,21184,29,90,46,28,15,139
305,12899795,JF482609,2022-11-20T12:00:00.000,022XX N ROCKWELL ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1431,014,1,22,14,1158576,1914873,2022,2022-11-27T15:51:23.000,41.922151603,-87.692769013,"{'latitude': '41.922151603', 'longitude': '-87.692769013', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24,22535,23,323,41,1,7,184
306,12898530,JF481607,2022-11-20T11:40:00.000,009XX S INDEPENDENCE BLVD,4310,OTHER OFFENSE,POSSESSION OF BURGLARY TOOLS,ALLEY,True,False,1133,011,24,29,26,1151402,1895651,2022,2022-11-27T15:51:23.000,41.869548532,-87.719633719,"{'latitude': '41.869548532', 'longitude': '-87.719633719', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",36,21572,30,98,14,30,16,141
307,12898496,JF481570,2022-11-20T11:37:00.000,076XX N BOSWORTH AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,False,True,2422,024,49,1,26,1164635,1950587,2022,2022-11-27T15:51:23.000,42.02002582,-87.669489703,"{'latitude': '42.02002582', 'longitude': '-87.669489703', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,21853,10,340,5,9,11,32
308,12898551,JF481587,2022-11-20T11:35:00.000,014XX S SAWYER AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,True,False,1022,010,24,29,15,1154930,1892831,2022,2022-11-27T15:51:23.000,41.861740203,-87.706756948,"{'latitude': '41.861740203', 'longitude': '-87.706756948', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",36,21569,30,34,14,57,21,152
309,12898414,JF481524,2022-11-20T11:30:00.000,011XX W GRANVILLE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2433,024,48,77,14,1167503,1941331,2022,2022-11-27T15:51:23.000,41.994565698,-87.659203946,"{'latitude': '41.994565698', 'longitude': '-87.659203946', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,4451,76,45,16,14,11,50
310,12898926,JF482076,2022-11-20T11:30:00.000,002XX E 35TH ST,0560,ASSAULT,SIMPLE,RESTAURANT,False,False,0212,002,3,35,08A,1178293,1881834,2022,2022-11-27T15:51:23.000,41.831063762,-87.621330678,"{'latitude': '41.831063762', 'longitude': '-87.621330678', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,4301,1,190,9,40,24,169
311,12898589,JF481810,2022-11-20T11:30:00.000,002XX N RACINE AVE,0810,THEFT,OVER $500,STREET,False,False,1215,012,27,28,06,1168465,1901722,2022,2022-11-27T15:51:23.000,41.885855984,-87.656815142,"{'latitude': '41.885855984', 'longitude': '-87.656815142', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",41,14917,29,63,46,44,15,78
312,12898382,JF481532,2022-11-20T11:27:00.000,008XX N KEDZIE AVE,0810,THEFT,OVER $500,GROCERY FOOD STORE,False,False,1121,011,27,23,06,1154891,1905271,2022,2022-11-27T15:51:23.000,41.895877613,-87.706566627,"{'latitude': '41.895877613', 'longitude': '-87.706566627', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",41,21560,24,150,46,4,15,64
313,12898814,JF481634,2022-11-20T11:25:00.000,001XX E CHICAGO AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1833,018,42,8,06,1177003,1905748,2022,2022-11-27T15:51:23.000,41.896714548,-87.625340136,"{'latitude': '41.896714548', 'longitude': '-87.625340136', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,21182,37,104,36,6,14,71
314,12898525,JF481548,2022-11-20T11:24:00.000,078XX S CONSTANCE AVE,0820,THEFT,$500 AND UNDER,APARTMENT,False,True,0414,004,8,43,06,1189899,1853288,2022,2022-11-27T15:51:23.000,41.752459682,-87.579666374,"{'latitude': '41.752459682', 'longitude': '-87.579666374', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,22538,39,188,35,24,19,222
315,12898591,JF481806,2022-11-20T11:20:00.000,075XX S RIDGELAND AVE,0890,THEFT,FROM BUILDING,APARTMENT,False,False,0414,004,8,43,06,1189175,1855415,2022,2022-11-27T15:51:23.000,41.758313733,-87.582251436,"{'latitude': '41.758313733', 'longitude': '-87.582251436', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,22538,39,188,35,24,19,222
316,12901444,JF481531,2022-11-20T11:15:00.000,040XX W CARROLL AVE,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,False,1114,011,28,26,03,1149472,1901931,2022,2022-11-27T15:51:23.000,41.886819204,-87.726556341,"{'latitude': '41.886819204', 'longitude': '-87.726556341', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,21572,27,659,23,30,16,83
317,12898989,JF482138,2022-11-20T11:15:00.000,033XX W FULTON BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,1123,011,28,27,08B,1153998,1901799,2022,2022-11-27T15:51:23.000,41.88636796,-87.709939086,"{'latitude': '41.88636796', 'longitude': '-87.709939086', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,21572,28,176,23,30,16,86
318,12898575,JF481554,2022-11-20T11:10:00.000,078XX S LAFLIN ST,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",APARTMENT,False,True,0612,006,17,71,04B,1167476,1852747,2022,2022-11-27T15:51:23.000,41.751484728,-87.661852377,"{'latitude': '41.751484728', 'longitude': '-87.661852377', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17,21554,70,557,31,59,20,230
319,12898455,JF481527,2022-11-20T11:10:00.000,066XX S WHIPPLE ST,0460,BATTERY,SIMPLE,APARTMENT,True,True,0831,008,17,66,08B,1157194,1860451,2022,2022-11-27T15:51:23.000,41.772839717,-87.699323163,"{'latitude': '41.772839717', 'longitude': '-87.699323163', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",44,21867,64,382,31,58,13,208
320,12898594,JF481575,2022-11-20T11:04:00.000,052XX N PULASKI RD,143C,WEAPONS VIOLATION,UNLAWFUL POSSESSION - AMMUNITION,STREET,True,False,1712,017,39,13,15,1148781,1934475,2022,2022-11-27T15:51:23.000,41.976136186,-87.728250465,"{'latitude': '41.976136186', 'longitude': '-87.728250465', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",28,21869,13,748,38,20,1,48
321,12898772,JF481633,2022-11-20T11:00:00.000,015XX W WARREN BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1224,012,27,28,08B,1165953,1900436,2022,2022-11-27T15:51:23.000,41.882381072,-87.666076418,"{'latitude': '41.882381072', 'longitude': '-87.666076418', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",41,14917,29,63,46,44,15,92
322,12898440,JF481540,2022-11-20T11:00:00.000,0000X E DELAWARE PL,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1833,018,42,8,14,1176678,1906641,2022,2022-11-27T15:51:23.000,41.899172336,-87.626506771,"{'latitude': '41.899172336', 'longitude': '-87.626506771', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,21182,37,104,36,6,14,71
323,12899153,JF482396,2022-11-20T11:00:00.000,045XX W MAYPOLE AVE,0810,THEFT,OVER $500,APARTMENT,False,False,1113,011,28,26,06,1146254,1901076,2022,2022-11-27T15:51:23.000,41.884534818,-87.738395577,"{'latitude': '41.884534818', 'longitude': '-87.738395577', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,21572,27,732,23,30,16,90
324,12899047,JF481571,2022-11-20T11:00:00.000,005XX W GRAND AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1831,018,42,8,07,1172810,1903792,2022,2022-11-27T15:51:23.000,41.891441085,-87.640798162,"{'latitude': '41.891441085', 'longitude': '-87.640798162', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,4446,37,652,36,55,14,73
325,12898734,JF481898,2022-11-20T11:00:00.000,062XX N SPRINGFIELD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,1711,017,39,13,08B,1149233,1941114,2022,2022-11-27T15:51:23.000,41.994345235,-87.726415265,"{'latitude': '41.994345235', 'longitude': '-87.726415265', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",28,4450,13,747,38,50,1,53
326,12898444,JF481506,2022-11-20T10:47:00.000,034XX W LAKE ST,2014,NARCOTICS,MANUFACTURE / DELIVER -  HEROIN (WHITE),STREET,True,False,1123,011,28,27,18,1153345,1901189,2022,2022-11-27T15:51:23.000,41.88470705,-87.712353282,"{'latitude': '41.88470705', 'longitude': '-87.712353282', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,21572,28,176,23,30,16,86
327,12898467,JF481511,2022-11-20T10:45:00.000,032XX W 61ST ST,0460,BATTERY,SIMPLE,APARTMENT,False,False,0823,008,23,66,08B,1155615,1863989,2022,2022-11-27T15:51:23.000,41.782580315,-87.705016656,"{'latitude': '41.782580315', 'longitude': '-87.705016656', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",44,21867,64,344,6,58,13,276
328,12898366,JF481501,2022-11-20T10:40:00.000,012XX N STATE PKWY,0860,THEFT,RETAIL THEFT,DRUG STORE,False,False,1824,018,43,8,06,1176070,1908457,2022,2022-11-27T15:51:23.000,41.90416925,-87.628685126,"{'latitude': '41.90416925', 'longitude': '-87.628685126', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,14926,37,17,11,54,14,197
329,12898447,JF481494,2022-11-20T10:32:00.000,082XX S ELLIS AVE,0560,ASSAULT,SIMPLE,APARTMENT,True,True,0631,006,8,44,08A,1184332,1850497,2022,2022-11-27T15:51:23.000,41.744932898,-87.600153957,"{'latitude': '41.744932898', 'longitude': '-87.600153957', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,21546,40,141,35,61,20,235
330,12899663,JF483179,2022-11-20T10:30:00.000,0000X W 83RD ST,0810,THEFT,OVER $500,RESIDENCE - PORCH / HALLWAY,False,False,0622,006,21,44,06,1177286,1849963,2022,2022-11-27T15:51:23.000,41.743629381,-87.625987433,"{'latitude': '41.743629381', 'longitude': '-87.625987433', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18,21554,40,1,13,59,20,236
331,12899895,JF483030,2022-11-20T10:30:00.000,055XX W GLADYS AVE,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,False,False,1522,015,29,25,07,1139650,1897796,2022,2022-11-27T15:51:23.000,41.875657149,-87.762726768,"{'latitude': '41.875657149', 'longitude': '-87.762726768', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",52,22216,26,68,7,32,25,97
332,12898648,JF481853,2022-11-20T10:30:00.000,073XX N OAKLEY AVE,0917,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE WITH VIN",STREET,False,False,2411,024,50,2,07,1159748,1948611,2022,2022-11-27T15:51:23.000,42.014706226,-87.687528333,"{'latitude': '42.014706226', 'longitude': '-87.687528333', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,22528,20,341,5,12,11,35
333,12899306,JF482616,2022-11-20T10:30:00.000,035XX W ARTHINGTON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE - YARD (FRONT / BACK),False,False,1133,011,24,27,14,1152900,1895812,2022,2022-11-27T15:51:23.000,41.869960814,-87.714129847,"{'latitude': '41.869960814', 'longitude': '-87.714129847', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",36,21572,30,98,14,30,16,141
334,12898671,JF481856,2022-11-20T10:30:00.000,073XX N OAKLEY AVE,0917,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE WITH VIN",STREET,False,False,2411,024,50,2,07,1159748,1948611,2022,2022-11-27T15:51:23.000,42.014706226,-87.687528333,"{'latitude': '42.014706226', 'longitude': '-87.687528333', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,22528,20,341,5,12,11,35
